"","day","food_ca","avg_price_food_ca","food_wi","avg_price_food_wi","food_tx","avg_price_food_tx","hobby_ca","avg_price_hobby_ca","hobby_wi","avg_price_hobby_wi","hobby_tx","avg_price_hobby_tx","house_ca","avg_price_house_ca","house_wi","avg_price_house_wi","house_tx","avg_price_house_tx","date","wm_yr_wk","weekday","wday","month","year","event_name_1","event_type_1","event_name_2","event_type_2","snap_CA","snap_TX","snap_WI"
"93","d_1081",9899,3.1755737704918,6384,3.28486961149548,7424,3.212692410834,1877,5.48727455919395,696,5.47208443271768,928,5.4326308813784,3050,5.36995228739826,1582,5.36346153846154,1874,5.36507578558226,"2014-01-13",11351,"Monday",3,1,2014,NA,NA,NA,NA,0,1,0
"94","d_1082",8493,3.1755737704918,7369,3.28486961149548,6057,3.212692410834,1533,5.48727455919395,630,5.47208443271768,612,5.4326308813784,2457,5.36995228739826,1351,5.36346153846154,1721,5.36507578558226,"2014-01-14",11351,"Tuesday",4,1,2014,NA,NA,NA,NA,0,0,1
"95","d_1083",8750,3.1755737704918,7602,3.28486961149548,6197,3.212692410834,1629,5.48727455919395,648,5.47208443271768,725,5.4326308813784,2739,5.36995228739826,1562,5.36346153846154,1727,5.36507578558226,"2014-01-15",11351,"Wednesday",5,1,2014,NA,NA,NA,NA,0,1,1
"96","d_1084",9105,3.1755737704918,7155,3.28486961149548,5952,3.212692410834,1441,5.48727455919395,749,5.47208443271768,673,5.4326308813784,2729,5.36995228739826,1721,5.36346153846154,1665,5.36507578558226,"2014-01-16",11351,"Thursday",6,1,2014,NA,NA,NA,NA,0,0,0
"97","d_1085",10454,3.1755737704918,7682,3.28486961149548,6084,3.212692410834,2008,5.48727455919395,908,5.47208443271768,871,5.4326308813784,3339,5.36995228739826,2039,5.36346153846154,1855,5.36507578558226,"2014-01-17",11351,"Friday",7,1,2014,NA,NA,NA,NA,0,0,0
"98","d_1086",13180,3.17121096239643,9101,3.27816737288136,7163,3.20852208835341,2198,5.49422825540473,1213,5.47232189973615,874,5.43581733951026,4678,5.37473640167364,2524,5.36947309833024,2302,5.37715653775322,"2014-01-18",11352,"Saturday",1,1,2014,NA,NA,NA,NA,0,0,0
"99","d_1087",12028,3.17121096239643,8218,3.27816737288136,7575,3.20852208835341,1796,5.49422825540473,929,5.47232189973615,910,5.43581733951026,3983,5.37473640167364,2242,5.36947309833024,2746,5.37715653775322,"2014-01-19",11352,"Sunday",2,1,2014,NA,NA,NA,NA,0,0,0
"100","d_1088",10081,3.17121096239643,5715,3.27816737288136,6245,3.20852208835341,1671,5.49422825540473,780,5.47232189973615,817,5.43581733951026,3700,5.37473640167364,1570,5.36947309833024,2127,5.37715653775322,"2014-01-20",11352,"Monday",3,1,2014,"MartinLutherKingDay","National",NA,NA,0,0,0
"101","d_1089",8304,3.17121096239643,5691,3.27816737288136,5155,3.20852208835341,1518,5.49422825540473,542,5.47232189973615,627,5.43581733951026,2971,5.37473640167364,1424,5.36947309833024,1622,5.37715653775322,"2014-01-21",11352,"Tuesday",4,1,2014,NA,NA,NA,NA,0,0,0
"102","d_109",5525,3.05571730701445,3373,2.97241926345609,4415,3.05264377682403,1205,4.7652998065764,598,4.76625304136253,630,4.70325552825553,1762,5.58873098859316,971,5.63255427841635,1134,5.58789931634556,"2011-05-17",11116,"Tuesday",4,5,2011,NA,NA,NA,NA,0,0,0
"103","d_1090",8411,3.17121096239643,5324,3.27816737288136,5221,3.20852208835341,1763,5.49422825540473,693,5.47232189973615,854,5.43581733951026,3054,5.37473640167364,1385,5.36947309833024,1492,5.37715653775322,"2014-01-22",11352,"Wednesday",5,1,2014,NA,NA,NA,NA,0,0,0
"104","d_1091",7952,3.17121096239643,4944,3.27816737288136,5004,3.20852208835341,1430,5.49422825540473,650,5.47232189973615,661,5.43581733951026,2665,5.37473640167364,1391,5.36947309833024,1547,5.37715653775322,"2014-01-23",11352,"Thursday",6,1,2014,NA,NA,NA,NA,0,0,0
"105","d_1092",9598,3.17121096239643,6319,3.27816737288136,5475,3.20852208835341,1601,5.49422825540473,765,5.47232189973615,642,5.43581733951026,3070,5.37473640167364,1866,5.36947309833024,1552,5.37715653775322,"2014-01-24",11352,"Friday",7,1,2014,NA,NA,NA,NA,0,0,0
"106","d_1093",12076,3.16303658278706,8187,3.26902426160338,7052,3.19827908217716,1800,5.50387939698492,1163,5.47312911725955,1009,5.43894249834765,4372,5.38264779350541,2350,5.37690714021458,2520,5.37627429409608,"2014-01-25",11353,"Saturday",1,1,2014,NA,NA,NA,NA,0,0,0
"107","d_1094",13087,3.16303658278706,7327,3.26902426160338,7459,3.19827908217716,1946,5.50387939698492,873,5.47312911725955,979,5.43894249834765,4338,5.38264779350541,1815,5.37690714021458,2373,5.37627429409608,"2014-01-26",11353,"Sunday",2,1,2014,NA,NA,NA,NA,0,0,0
"108","d_1095",8942,3.16303658278706,5081,3.26902426160338,6807,3.19827908217716,1583,5.50387939698492,561,5.47312911725955,1003,5.43894249834765,2987,5.38264779350541,1058,5.37690714021458,2038,5.37627429409608,"2014-01-27",11353,"Monday",3,1,2014,NA,NA,NA,NA,0,0,0
"109","d_1096",8062,3.16303658278706,4582,3.26902426160338,4078,3.19827908217716,1355,5.50387939698492,453,5.47312911725955,445,5.43894249834765,2750,5.38264779350541,1164,5.37690714021458,1111,5.37627429409608,"2014-01-28",11353,"Tuesday",4,1,2014,NA,NA,NA,NA,0,0,0
"110","d_1097",7309,3.16303658278706,5193,3.26902426160338,4721,3.19827908217716,1229,5.50387939698492,693,5.47312911725955,552,5.43894249834765,2403,5.38264779350541,1382,5.37690714021458,1501,5.37627429409608,"2014-01-29",11353,"Wednesday",5,1,2014,NA,NA,NA,NA,0,0,0
"111","d_1098",7643,3.16303658278706,5414,3.26902426160338,4990,3.19827908217716,1465,5.50387939698492,821,5.47312911725955,776,5.43894249834765,2606,5.38264779350541,1626,5.37690714021458,1676,5.37627429409608,"2014-01-30",11353,"Thursday",6,1,2014,NA,NA,NA,NA,0,0,0
"112","d_1099",9321,3.16303658278706,7899,3.26902426160338,6099,3.19827908217716,2284,5.50387939698492,1294,5.47312911725955,797,5.43894249834765,3337,5.38264779350541,3020,5.37690714021458,2438,5.37627429409608,"2014-01-31",11353,"Friday",7,1,2014,NA,NA,NA,NA,0,0,0
"113","d_11",7961,3.04791131371736,4374,2.91691340782123,4628,2.98468944099379,1381,4.63180147058824,610,4.73282407407407,556,4.677640625,1591,5.59721518987342,930,5.55828451882845,1040,5.45867741935484,"2011-02-08",11102,"Tuesday",4,2,2011,NA,NA,NA,NA,1,0,1
"114","d_110",5333,3.05571730701445,3122,2.97241926345609,4163,3.05264377682403,1250,4.7652998065764,680,4.76625304136253,555,4.70325552825553,1675,5.58873098859316,923,5.63255427841635,1069,5.58789931634556,"2011-05-18",11116,"Wednesday",5,5,2011,NA,NA,NA,NA,0,0,0
"115","d_1100",13525,3.16784045464113,8453,3.26680157687254,8591,3.20303989361702,2185,5.500335839599,1058,5.46747202106649,1018,5.45281848184819,4770,5.38232004429679,2713,5.37700924214418,3020,5.39488295537674,"2014-02-01",11401,"Saturday",1,2,2014,NA,NA,NA,NA,1,1,0
"116","d_1101",13452,3.16784045464113,10083,3.26680157687254,7870,3.20303989361702,1722,5.500335839599,865,5.46747202106649,919,5.45281848184819,4126,5.38232004429679,2528,5.37700924214418,2332,5.39488295537674,"2014-02-02",11401,"Sunday",2,2,2014,"SuperBowl","Sporting",NA,NA,1,0,1
"117","d_1102",10687,3.16784045464113,9138,3.26680157687254,6308,3.20303989361702,1793,5.500335839599,871,5.46747202106649,894,5.45281848184819,3467,5.38232004429679,2050,5.37700924214418,2086,5.39488295537674,"2014-02-03",11401,"Monday",3,2,2014,NA,NA,NA,NA,1,1,1
"118","d_1103",9367,3.16784045464113,6386,3.26680157687254,5200,3.20303989361702,1608,5.500335839599,898,5.46747202106649,748,5.45281848184819,2988,5.38232004429679,1638,5.37700924214418,1744,5.39488295537674,"2014-02-04",11401,"Tuesday",4,2,2014,NA,NA,NA,NA,1,0,0
"119","d_1104",9341,3.16784045464113,7403,3.26680157687254,5770,3.20303989361702,1498,5.500335839599,694,5.46747202106649,819,5.45281848184819,2920,5.38232004429679,1408,5.37700924214418,1823,5.39488295537674,"2014-02-05",11401,"Wednesday",5,2,2014,NA,NA,NA,NA,1,1,1
"120","d_1105",9284,3.16784045464113,7866,3.26680157687254,6012,3.20303989361702,1762,5.500335839599,688,5.46747202106649,662,5.45281848184819,2799,5.38232004429679,1638,5.37700924214418,1678,5.39488295537674,"2014-02-06",11401,"Thursday",6,2,2014,NA,NA,NA,NA,1,1,1
"121","d_1106",9799,3.16784045464113,7073,3.26680157687254,6507,3.20303989361702,1752,5.500335839599,775,5.46747202106649,956,5.45281848184819,3090,5.38232004429679,2095,5.37700924214418,2208,5.39488295537674,"2014-02-07",11401,"Friday",7,2,2014,NA,NA,NA,NA,1,1,0
"122","d_1107",14327,3.16873900293255,9952,3.26956510348441,7255,3.20038278775079,2356,5.52725411882177,1186,5.47172798948752,823,5.44835085413929,5168,5.38293583034977,2754,5.37417250276447,3287,5.38947215143793,"2014-02-08",11402,"Saturday",1,2,2014,NA,NA,NA,NA,1,0,1
"123","d_1108",14202,3.16873900293255,10158,3.26956510348441,8821,3.20038278775079,1651,5.52725411882177,887,5.47172798948752,1017,5.44835085413929,5273,5.38293583034977,2481,5.37417250276447,3550,5.38947215143793,"2014-02-09",11402,"Sunday",2,2,2014,NA,NA,NA,NA,1,1,1
"124","d_1109",10736,3.16873900293255,6380,3.26956510348441,5525,3.20038278775079,1579,5.52725411882177,730,5.47172798948752,584,5.44835085413929,3399,5.38293583034977,1669,5.37417250276447,2545,5.38947215143793,"2014-02-10",11402,"Monday",3,2,2014,NA,NA,NA,NA,1,0,0
"125","d_111",5522,3.05571730701445,3110,2.97241926345609,4100,3.05264377682403,1142,4.7652998065764,523,4.76625304136253,516,4.70325552825553,1746,5.58873098859316,961,5.63255427841635,1064,5.58789931634556,"2011-05-19",11116,"Thursday",6,5,2011,NA,NA,NA,NA,0,0,0
"126","d_1110",9005,3.16873900293255,8031,3.26956510348441,6175,3.20038278775079,1464,5.52725411882177,729,5.47172798948752,899,5.44835085413929,3225,5.38293583034977,1729,5.37417250276447,2276,5.38947215143793,"2014-02-11",11402,"Tuesday",4,2,2014,NA,NA,NA,NA,0,1,1
"127","d_1111",9331,3.16873900293255,8672,3.26956510348441,7425,3.20038278775079,1509,5.52725411882177,821,5.47172798948752,852,5.44835085413929,3049,5.38293583034977,2262,5.37417250276447,2817,5.38947215143793,"2014-02-12",11402,"Wednesday",5,2,2014,NA,NA,NA,NA,0,1,1
"128","d_1112",10594,3.16873900293255,7749,3.26956510348441,8320,3.20038278775079,1619,5.52725411882177,623,5.47172798948752,747,5.44835085413929,3081,5.38293583034977,2073,5.37417250276447,2677,5.38947215143793,"2014-02-13",11402,"Thursday",6,2,2014,NA,NA,NA,NA,0,1,0
"129","d_1113",9082,3.16873900293255,7822,3.26956510348441,6498,3.20038278775079,1508,5.52725411882177,893,5.47172798948752,747,5.44835085413929,2803,5.38293583034977,2139,5.37417250276447,2418,5.38947215143793,"2014-02-14",11402,"Friday",7,2,2014,"ValentinesDay","Cultural",NA,NA,0,0,1
"130","d_1114",11063,3.172,10271,3.26863920750782,7921,3.19146079202728,2013,5.5487270014918,1201,5.48376640419947,1077,5.46804718217562,4723,5.38656618251576,2968,5.38780586080586,3728,5.41173347778982,"2014-02-15",11403,"Saturday",1,2,2014,NA,NA,NA,NA,0,1,1
"131","d_1115",11272,3.172,9513,3.26863920750782,8222,3.19146079202728,1597,5.5487270014918,969,5.48376640419947,970,5.46804718217562,5093,5.38656618251576,2594,5.38780586080586,3602,5.41173347778982,"2014-02-16",11403,"Sunday",2,2,2014,NA,NA,NA,NA,0,0,0
"132","d_1116",10033,3.172,5435,3.26863920750782,6956,3.19146079202728,1766,5.5487270014918,477,5.48376640419947,772,5.46804718217562,3991,5.38656618251576,1388,5.38780586080586,3739,5.41173347778982,"2014-02-17",11403,"Monday",3,2,2014,"PresidentsDay","National",NA,NA,0,0,0
"133","d_1117",8077,3.172,6758,3.26863920750782,5506,3.19146079202728,1429,5.5487270014918,663,5.48376640419947,676,5.46804718217562,3213,5.38656618251576,2014,5.38780586080586,2374,5.41173347778982,"2014-02-18",11403,"Tuesday",4,2,2014,NA,NA,NA,NA,0,0,0
"134","d_1118",8151,3.172,6678,3.26863920750782,5285,3.19146079202728,1281,5.5487270014918,777,5.48376640419947,623,5.46804718217562,3063,5.38656618251576,2236,5.38780586080586,2317,5.41173347778982,"2014-02-19",11403,"Wednesday",5,2,2014,NA,NA,NA,NA,0,0,0
"135","d_1119",8473,3.172,5549,3.26863920750782,5217,3.19146079202728,1558,5.5487270014918,719,5.48376640419947,637,5.46804718217562,3118,5.38656618251576,2062,5.38780586080586,2370,5.41173347778982,"2014-02-20",11403,"Thursday",6,2,2014,NA,NA,NA,NA,0,0,0
"136","d_112",6368,3.05571730701445,3560,2.97241926345609,4402,3.05264377682403,1391,4.7652998065764,735,4.76625304136253,760,4.70325552825553,2050,5.58873098859316,1208,5.63255427841635,1175,5.58789931634556,"2011-05-20",11116,"Friday",7,5,2011,NA,NA,NA,NA,0,0,0
"137","d_1120",9094,3.172,6599,3.26863920750782,5791,3.19146079202728,1624,5.5487270014918,834,5.48376640419947,803,5.46804718217562,3352,5.38656618251576,2507,5.38780586080586,2722,5.41173347778982,"2014-02-21",11403,"Friday",7,2,2014,NA,NA,NA,NA,0,0,0
"138","d_1121",11274,3.18025752855659,8347,3.26855396618986,6823,3.1772280334728,1949,5.56353028798411,1128,5.49688277668631,833,5.47692206941716,4463,5.44179848320693,3459,5.4152832912306,3212,5.43856020007145,"2014-02-22",11404,"Saturday",1,2,2014,NA,NA,NA,NA,0,0,0
"139","d_1122",12426,3.18025752855659,8149,3.26855396618986,8852,3.1772280334728,1646,5.56353028798411,982,5.49688277668631,961,5.47692206941716,4837,5.44179848320693,3053,5.4152832912306,3521,5.43856020007145,"2014-02-23",11404,"Sunday",2,2,2014,NA,NA,NA,NA,0,0,0
"140","d_1123",9039,3.18025752855659,6113,3.26855396618986,6179,3.1772280334728,1642,5.56353028798411,634,5.49688277668631,637,5.47692206941716,3113,5.44179848320693,2028,5.4152832912306,2412,5.43856020007145,"2014-02-24",11404,"Monday",3,2,2014,NA,NA,NA,NA,0,0,0
"141","d_1124",8403,3.18025752855659,5711,3.26855396618986,5634,3.1772280334728,1562,5.56353028798411,595,5.49688277668631,802,5.47692206941716,3070,5.44179848320693,1839,5.4152832912306,2109,5.43856020007145,"2014-02-25",11404,"Tuesday",4,2,2014,NA,NA,NA,NA,0,0,0
"142","d_1125",7274,3.18025752855659,5288,3.26855396618986,4724,3.1772280334728,1412,5.56353028798411,670,5.49688277668631,614,5.47692206941716,2608,5.44179848320693,1930,5.4152832912306,1831,5.43856020007145,"2014-02-26",11404,"Wednesday",5,2,2014,NA,NA,NA,NA,0,0,0
"143","d_1126",8121,3.18025752855659,5137,3.26855396618986,5689,3.1772280334728,1462,5.56353028798411,671,5.49688277668631,595,5.47692206941716,2995,5.44179848320693,2080,5.4152832912306,2140,5.43856020007145,"2014-02-27",11404,"Thursday",6,2,2014,NA,NA,NA,NA,0,0,0
"144","d_1127",8496,3.18025752855659,7335,3.26855396618986,6295,3.1772280334728,1447,5.56353028798411,1018,5.49688277668631,849,5.47692206941716,3211,5.44179848320693,2877,5.4152832912306,2670,5.43856020007145,"2014-02-28",11404,"Friday",7,2,2014,NA,NA,NA,NA,0,0,0
"145","d_1128",13235,3.17794506402313,8001,3.27193364437532,8201,3.18176225234619,2358,5.57763950617284,985,5.55447043534763,918,5.51843851659076,5388,5.44146909285523,3272,5.41696460493386,3138,5.46343716814159,"2014-03-01",11405,"Saturday",1,3,2014,NA,NA,NA,NA,1,1,0
"146","d_1129",13549,3.17794506402313,9814,3.27193364437532,8012,3.18176225234619,2044,5.57763950617284,973,5.55447043534763,990,5.51843851659076,5259,5.44146909285523,2932,5.41696460493386,3204,5.46343716814159,"2014-03-02",11405,"Sunday",2,3,2014,NA,NA,NA,NA,1,0,1
"147","d_113",7670,3.05918073136428,4233,2.97392112676056,5758,3.04791969243913,1730,4.74680501930502,1052,4.73671931956258,822,4.69074846625767,2607,5.58757590132827,1532,5.63047163798598,1708,5.58342431761787,"2011-05-21",11117,"Saturday",1,5,2011,NA,NA,NA,NA,0,0,0
"148","d_1130",9820,3.17794506402313,8362,3.27193364437532,6995,3.18176225234619,1808,5.57763950617284,863,5.55447043534763,747,5.51843851659076,3575,5.44146909285523,2512,5.41696460493386,2519,5.46343716814159,"2014-03-03",11405,"Monday",3,3,2014,NA,NA,NA,NA,1,1,1
"149","d_1131",9111,3.17794506402313,6139,3.27193364437532,5194,3.18176225234619,1405,5.57763950617284,680,5.55447043534763,590,5.51843851659076,3134,5.44146909285523,1944,5.41696460493386,1869,5.46343716814159,"2014-03-04",11405,"Tuesday",4,3,2014,NA,NA,NA,NA,1,0,0
"150","d_1132",8378,3.17794506402313,7178,3.27193364437532,6222,3.18176225234619,1248,5.57763950617284,730,5.55447043534763,778,5.51843851659076,2770,5.44146909285523,1709,5.41696460493386,2265,5.46343716814159,"2014-03-05",11405,"Wednesday",5,3,2014,"LentStart","Religious",NA,NA,1,1,1
"151","d_1133",8530,3.17794506402313,7601,3.27193364437532,6497,3.18176225234619,1627,5.57763950617284,737,5.55447043534763,802,5.51843851659076,2683,5.44146909285523,2005,5.41696460493386,2180,5.46343716814159,"2014-03-06",11405,"Thursday",6,3,2014,NA,NA,NA,NA,1,1,1
"152","d_1134",9757,3.17794506402313,7213,3.27193364437532,6762,3.18176225234619,1597,5.57763950617284,870,5.55447043534763,779,5.51843851659076,3289,5.44146909285523,2243,5.41696460493386,2354,5.46343716814159,"2014-03-07",11405,"Friday",7,3,2014,NA,NA,NA,NA,1,1,0
"153","d_1135",11684,3.17445084327437,9809,3.27160299432112,7411,3.18221502590674,1839,5.5977542997543,1211,5.56502905100065,917,5.51572721396251,4448,5.43896570061154,2829,5.41544164597375,3337,5.4423407250968,"2014-03-08",11406,"Saturday",1,3,2014,NA,NA,NA,NA,1,0,1
"154","d_1136",15130,3.17445084327437,10610,3.27160299432112,9911,3.18221502590674,1926,5.5977542997543,842,5.56502905100065,910,5.51572721396251,4813,5.43896570061154,2594,5.41544164597375,3354,5.4423407250968,"2014-03-09",11406,"Sunday",2,3,2014,NA,NA,NA,NA,1,1,1
"155","d_1137",11452,3.17445084327437,7323,3.27160299432112,7597,3.18221502590674,1548,5.5977542997543,769,5.56502905100065,694,5.51572721396251,3430,5.43896570061154,2080,5.41544164597375,2613,5.4423407250968,"2014-03-10",11406,"Monday",3,3,2014,NA,NA,NA,NA,1,0,0
"156","d_1138",9510,3.17445084327437,8256,3.27160299432112,7147,3.18221502590674,1301,5.5977542997543,693,5.56502905100065,587,5.51572721396251,3107,5.43896570061154,1649,5.41544164597375,2317,5.4423407250968,"2014-03-11",11406,"Tuesday",4,3,2014,NA,NA,NA,NA,0,1,1
"157","d_1139",9461,3.17445084327437,8050,3.27160299432112,7343,3.18221502590674,1552,5.5977542997543,696,5.56502905100065,802,5.51572721396251,2968,5.43896570061154,1766,5.41544164597375,2304,5.4423407250968,"2014-03-12",11406,"Wednesday",5,3,2014,"LentWeek2","Religious",NA,NA,0,1,1
"158","d_114",8251,3.05918073136428,3602,2.97392112676056,6002,3.04791969243913,1488,4.74680501930502,778,4.73671931956258,839,4.69074846625767,2562,5.58757590132827,1047,5.63047163798598,1677,5.58342431761787,"2011-05-22",11117,"Sunday",2,5,2011,NA,NA,NA,NA,0,0,0
"159","d_1140",9294,3.17445084327437,6585,3.27160299432112,7267,3.18221502590674,1417,5.5977542997543,749,5.56502905100065,676,5.51572721396251,2969,5.43896570061154,1779,5.41544164597375,2348,5.4423407250968,"2014-03-13",11406,"Thursday",6,3,2014,NA,NA,NA,NA,0,1,0
"160","d_1141",10091,3.17445084327437,8479,3.27160299432112,6901,3.18221502590674,1802,5.5977542997543,888,5.56502905100065,796,5.51572721396251,3286,5.43896570061154,2289,5.41544164597375,2414,5.4423407250968,"2014-03-14",11406,"Friday",7,3,2014,NA,NA,NA,NA,0,0,1
"161","d_1142",12601,3.17638655462185,9595,3.27235460627895,8037,3.18194989669421,1823,5.6279766536965,1137,5.59727389352149,920,5.52949423815621,4615,5.43638793331569,2866,5.41370042492918,3114,5.43297999297999,"2014-03-15",11407,"Saturday",1,3,2014,NA,NA,NA,NA,0,1,1
"162","d_1143",13195,3.17638655462185,8711,3.27235460627895,8871,3.18194989669421,1925,5.6279766536965,890,5.59727389352149,951,5.52949423815621,4898,5.43638793331569,2472,5.41370042492918,3463,5.43297999297999,"2014-03-16",11407,"Sunday",2,3,2014,"Purim End","Religious",NA,NA,0,0,0
"163","d_1144",9286,3.17638655462185,5909,3.27235460627895,6633,3.18194989669421,1616,5.6279766536965,627,5.59727389352149,709,5.52949423815621,3371,5.43638793331569,1563,5.41370042492918,2370,5.43297999297999,"2014-03-17",11407,"Monday",3,3,2014,"StPatricksDay","Cultural",NA,NA,0,0,0
"164","d_1145",8629,3.17638655462185,5868,3.27235460627895,5780,3.18194989669421,1383,5.6279766536965,601,5.59727389352149,788,5.52949423815621,3149,5.43638793331569,1654,5.41370042492918,2243,5.43297999297999,"2014-03-18",11407,"Tuesday",4,3,2014,NA,NA,NA,NA,0,0,0
"165","d_1146",8448,3.17638655462185,5462,3.27235460627895,5868,3.18194989669421,1258,5.6279766536965,825,5.59727389352149,662,5.52949423815621,2987,5.43638793331569,1571,5.41370042492918,2303,5.43297999297999,"2014-03-19",11407,"Wednesday",5,3,2014,NA,NA,NA,NA,0,0,0
"166","d_1147",8535,3.17638655462185,5495,3.27235460627895,5753,3.18194989669421,1312,5.6279766536965,681,5.59727389352149,572,5.52949423815621,2856,5.43638793331569,1565,5.41370042492918,2040,5.43297999297999,"2014-03-20",11407,"Thursday",6,3,2014,NA,NA,NA,NA,0,0,0
"167","d_1148",9895,3.17638655462185,6228,3.27235460627895,6322,3.18194989669421,1510,5.6279766536965,807,5.59727389352149,776,5.52949423815621,3315,5.43638793331569,2062,5.41370042492918,2287,5.43297999297999,"2014-03-21",11407,"Friday",7,3,2014,NA,NA,NA,NA,0,0,0
